gene_id	gene_name	count.input	count.sample	total.input	total.sample	log2OR	padj	hit	enriched.rev	count.input.rev	count.sample.rev	total.input.rev	total.sample.rev
ENSMUSG00000092417	Gpank1	0	0	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000092456	V1rd19	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000092463	Gm20489	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000092511	Gm20547	105	3	330773	24257	-0.958947019418994	0.99997370591344	FALSE	NA	71	4	328553	22225
ENSMUSG00000092518	Fam71e2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000092544	Gm20422	4	0	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000092558	Med20	5	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000092572	Serpinb10	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000092579	Vmn1r62	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000092586	Ly6g6c	9	0	330773	24257	NA	NA	NA	NA	6	1	328553	22225
ENSMUSG00000092607	Scnm1	18	1	330773	24257	NA	NA	NA	NA	22	0	328553	22225
ENSMUSG00000092609	Gm20481	14	1	330773	24257	NA	NA	NA	NA	20	0	328553	22225
ENSMUSG00000092618	Btnl6	14	0	330773	24257	NA	NA	NA	NA	17	0	328553	22225
ENSMUSG00000092622	Khdc3	4	1	330773	24257	NA	NA	NA	NA	7	1	328553	22225
ENSMUSG00000093445	Lrch4	90	3	330773	24257	-0.73874230912362	0.99997370591344	FALSE	NA	72	3	328553	22225
ENSMUSG00000093485	Gm20708	18	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000093536	Smim17	5	0	330773	24257	NA	NA	NA	NA	6	1	328553	22225
ENSMUSG00000093550	Higd1c	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093574	Gm20671	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093575	Gm20695	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000093626	Ly6l	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000093661	Eif4e3	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000093674	Rpl41	6	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000093701	Gm21970	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000093755	Vmn1r39	5	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000093789	Methig1	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093803	Ppp2r3d	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093804	Olfr1303	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093805	Gal3st2b	4	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093806	Asmt	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093820	Vmn2r21	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093825	Olfr723	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093833	Gm7970	4	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093839	Olfr462	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093847	Gm5039	0	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000093848	Gm20865	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093863	Gm7954	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093865	Lrit3	2	0	330773	24257	NA	NA	NA	NA	1	1	328553	22225
ENSMUSG00000093866	Olfr802	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093868	Gm20809	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093877	Olfr1348	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093884	Olfr239	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093887	Gm3033	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093895	Gm21865	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093898	Gm3629	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093901	Olfr893	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000093903	Gm21454	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093904	Tomm20	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000093910	Zfp853	0	0	330773	24257	NA	NA	NA	NA	0	1	328553	22225
ENSMUSG00000093918	Gm21677	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093920	Olfr463	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093922	Rpl36-ps4	41	1	330773	24257	NA	NA	NA	NA	26	0	328553	22225
ENSMUSG00000093923	Gm5935	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093926	Gm17027	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093927	Gm20918	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093930	Hmgcs1	4	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093931	Amy2a3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093934	Olfr971	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093942	Olfr46	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093945	Gm3543	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093948	Gm10378	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000093950	Gm20823	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093954	Gm16867	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093957	Esp3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093962	Gm11756	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093968	Gm8165	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093973	Mrgpra2a	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093979	Gm2237	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000093985	Gm10406	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093987	Gm21704	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093989	Rnasek	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000093993	Gm20736	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000093996	Fam205a3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094004	Gm5128	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094018	S100a2	5	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000094021	Gm3685	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094024	Esp18	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094025	Gm8879	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094027	Gm21762	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094035	Ldlrad2	36	1	330773	24257	NA	NA	NA	NA	49	0	328553	22225
ENSMUSG00000094036	Gm6465	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094043	Gm7971	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094052	Gm21118	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094053	Scgb2b7	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094063	Olfr638	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094065	Ccl21d	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000094066	Fam205a2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094076	Gm4767	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094080	Olfr8	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094081	Gm20826	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094083	Gm1604b	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094084	Tdpoz1	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094091	Gm21885	5	1	330773	24257	NA	NA	NA	NA	17	1	328553	22225
ENSMUSG00000094098	Vmn2r44	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094103	Fam177a2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094105	Gm8922	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094107	Vmn2r47	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094112	9330182O14Rik	20	1	330773	24257	NA	NA	NA	NA	11	1	328553	22225
ENSMUSG00000094113	5430401F13Rik	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094116	Gm11237	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094119	Olfr612	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094125	Gm13698	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094127	G530012D18Rik	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094132	Gm3264	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000094133	Olfr1431	38	0	330773	24257	NA	NA	NA	NA	34	1	328553	22225
ENSMUSG00000094140	Olfr1512	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094144	Gm21312	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094145	Vmn2r20	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094151	Gm7233	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094152	Slc6a16	26	2	330773	24257	NA	NA	NA	NA	25	0	328553	22225
ENSMUSG00000094156	Sult2a7	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094157	Gm7995	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094168	Gm21903	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094181	Gm21739	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094182	Olfr937	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000094186	Gm1553	7	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000094192	Olfr452	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094195	Gm6509	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094200	Olfr237	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094205	Gm8926	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094219	Calhm3	18	1	330773	24257	NA	NA	NA	NA	20	1	328553	22225
ENSMUSG00000094237	AF067063	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094254	Olfr969	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094258	Gm8159	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094269	Olfr951	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094282	Cfap73	4	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000094285	Olfr743	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094293	Gm3893	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094294	Gm20909	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094295	Olfr819	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094296	Gm21798	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094305	Scgb2b20	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094311	Rfpl4b	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094325	Gm20831	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094328	Tdpoz9	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000094336	Gm13693	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094347	Olfr784	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094349	Gm8082	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094353	Olfr150	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094362	Defa33	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094370	Gm3373	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094378	Gm15097	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094379	Vmn1r202	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094380	Olfr904	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094396	Vmn2r124	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094399	Gm21477	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094422	Olfr205	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094426	Olfr478	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094429	Gm19965	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094430	Smbd1	13	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000094441	Zfp955a	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094443	Sgo2b	6	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000094445	1700015G11Rik	1	1	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000094447	9430069I07Rik	10	1	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000094449	Olfr972	2	1	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000094460	Gm21560	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094464	Olfr339	4	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094475	Gm11007	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094484	Gm21244	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094487	Gm21958	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094488	Olfr393	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094493	Olfr700	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094496	Olfr792	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094500	Smim18	17	1	330773	24257	NA	NA	NA	NA	22	1	328553	22225
ENSMUSG00000094504	Gm5294	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094511	Gm21693	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094520	Olfr635	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094531	Olfr671	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094539	Olfr191	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094543	Gm8212	4	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000094553	Vmn1r50	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094556	Gm20821	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094559	Cyp2d34	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094560	A430089I19Rik	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094570	Gm20931	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094575	Gm20738	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094577	Samt1b	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094578	Gm3187	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094584	Ms4a18	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094586	Vmn1r41	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094588	Olfr898	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094590	Gm10251	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094592	Samt1d	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094601	Gm5926	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094602	Vmn1r169	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094606	Vmn2r50	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094612	Olfr491	6	0	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000094613	A630076J17Rik	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094616	Gm20888	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094622	Gm3055	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094624	Gm4836	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094628	Gm3252	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094632	Gm10310	11	1	330773	24257	NA	NA	NA	NA	13	0	328553	22225
ENSMUSG00000094634	Gm3468	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094637	Vmn1r204	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094647	Gm21650	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094651	Gal3st2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094658	Rbmy	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094660	Gm21394	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094662	Defa36	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094669	Olfr441	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094672	Vmn2r25	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094673	Olfr1354	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094678	Olfr857	6	0	330773	24257	NA	NA	NA	NA	21	1	328553	22225
ENSMUSG00000094679	Gm21721	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094682	Gm6902	4	1	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000094686	Ccl21a	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094687	Defa25	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094690	1600014C23Rik	133	1	330773	24257	NA	NA	NA	NA	142	14	328553	22225
ENSMUSG00000094692	Olfr738	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094695	Gm21953	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094701	Olfr916	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094706	Gm10338	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094714	Gm16430	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094715	Gm17078	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094719	Gm5108	2	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000094721	Olfr1462	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094724	Rnaset2b	16	0	330773	24257	NA	NA	NA	NA	23	0	328553	22225
ENSMUSG00000094729	Gm20747	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094733	Csta3	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094734	Olfr799	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094739	Gm20806	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094745	Olfr954	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094746	Gm20916	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094747	Olfr1307	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094759	Gm10487	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094764	Olfr346	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094773	Gm21812	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094778	Olfr143	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094782	Gm21256	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094784	Gm8122	2	1	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000094786	Gm14403	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094789	Gm28490	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094793	Mup12	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094796	BC147527	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094800	Gm9780	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094802	Samt1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094804	Gm21977	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094805	Olfr311	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094806	Cyp2d10	3	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000094808	1810009J06Rik	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094810	Olfr907	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094811	Gm21103	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094813	Gm20777	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094817	Cphx3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094818	Defa32	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094819	Olfr53	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094821	Gm21518	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094822	Olfr243	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094825	Gm3194	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094838	Gm20828	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094840	Muc3a	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094845	Tmem95	5	1	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094846	Olfr1487	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094858	Olfr1297	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094870	Zfp131	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094878	Olfr130	21	0	330773	24257	NA	NA	NA	NA	32	0	328553	22225
ENSMUSG00000094884	Olfr105-ps	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094885	Ott	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094891	Olfr55	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094892	Vmn2r101	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094893	Gm4791	15	0	330773	24257	NA	NA	NA	NA	15	1	328553	22225
ENSMUSG00000094898	Vmn1r201	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094910	D430019H16Rik	5	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094918	Gm8765	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000094921	Vmn2r112	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000094925	Gm5798	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094928	1700122O11Rik	6	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000094929	Gm3526	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094932	Gm2007	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094936	Rbm4	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094941	Gm15093	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094942	Gm3604	10	1	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000094945	Rhox4a2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000094950	Vmn2r66	3	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
